,Unnamed: 0,user,tweet,stem,label,tokenizing
194,194,howtoslayy,profil bang,profil bang,0,"['profil', 'bang']"
195,195,chilkook,Gw ga ngerti udah diulang2,ga ngerti udah ulang,-1,"['gw', 'ga', 'ngerti', 'udah', 'diulang']"
196,196,kepalakotak2,itu dijambak desta,jambak desta,0,"['itu', 'dijambak', 'desta']"
197,197,rlxsyrboyy,"cuman 2 video dan dua"" nya Fyp",cuman video fyp,0,"['cuman', 'video', 'dan', 'dua', 'nya', 'fyp']"
198,198,1pykiyzzz,coba liat video yg saya semangat kanðŸ˜³ðŸ˜³,coba liat video semangat,1,"['coba', 'liat', 'video', 'yg', 'saya', 'semangat', 'kan']"
199,199,gus_m.nabilul_aqso.r,savage,savage,0,['savage']
200,200,zr191208,"lihat nama gw, amanahðŸ‘ðŸ™",lihat nama amanah,1,"['lihat', 'nama', 'gw', 'amanah']"
201,201,riski410200,pacarnya kak@Sania Leonardo ga si,pacar kak leonardo ga si,0,"['pacarnya', 'kak', 'leonardo', 'ga', 'si']"
202,202,nad1922,Sania bukan pacar Farhan,sania pacar farhan,0,"['sania', 'bukan', 'pacar', 'farhan']"
203,203,alfarizxs,ngakak,ngakak,0,['ngakak']
204,204,kewer609,"fyi, ini namanya Jaw trust. suatu teknik pembebasan jalan napas pada pasien trauma atau kecelakaan yang mengalami sumbatan jalan napas.",fyi nama jaw trust teknik bebas jalan napas pasien trauma celaka alami sumbat jalan napas,0,"['fyi', 'ini', 'namanya', 'jaw', 'trust', 'suatu', 'teknik', 'pembebasan', 'jalan', 'napas', 'pada', 'pasien', 'trauma', 'atau', 'kecelakaan', 'yang', 'mengalami', 'sumbatan', 'jalan', 'napas']"
205,205,wiisellmasuktvmak,Mentahan,mentah,-1,['mentahan']
206,206,brekjul13,yuuu,yuuu,0,['yuuu']
207,207,fan_gnss,jotras buat apa,jotras,0,"['jotras', 'buat', 'apa']"
208,208,sassy_kharu,klo gak salah untuk memperlancar aliran Udara yang masuk,klo salah lancar alir udara masuk,-1,"['klo', 'gak', 'salah', 'untuk', 'memperlancar', 'aliran', 'udara', 'yang', 'masuk']"
209,209,nizrtidktoxis,kak?,kak,0,['kak']
210,210,5ayan9kuh,"ha? yg dia praktekin pertama itu chin lift dan biasanya harus di padukan sama head till, nah klo pegang di sisi dagu kanan kiri itu baru jaw trust. hm",ha praktekin chin lift padu head till klo pegang sisi dagu kanan kiri jaw trust hm,1,"['ha', 'yg', 'dia', 'praktekin', 'pertama', 'itu', 'chin', 'lift', 'dan', 'biasanya', 'harus', 'di', 'padukan', 'sama', 'head', 'till', 'nah', 'klo', 'pegang', 'di', 'sisi', 'dagu', 'kanan', 'kiri', 'itu', 'baru', 'jaw', 'trust', 'hm']"
211,211,faaahhhhrrzzyyy,coba lhat vidio gue,coba lhat vidio gue,0,"['coba', 'lhat', 'vidio', 'gue']"
212,212,harits771,jadi itu ada yang narik rambut nya tapi bukan si dokter yang narik,narik rambut si dokter narik,0,"['jadi', 'itu', 'ada', 'yang', 'narik', 'rambut', 'nya', 'tapi', 'bukan', 'si', 'dokter', 'yang', 'narik']"
213,213,oh.myziraaa,coba lihat Vidio yg saya sematkanðŸ¥ºðŸ¥ºðŸ¥º,coba lihat vidio semat,0,"['coba', 'lihat', 'vidio', 'yg', 'saya', 'sematkan']"
214,214,menggalau1235,@dr. Farhan M bukan si itu,farhan m si,0,"['farhan', 'm', 'bukan', 'si', 'itu']"
215,215,oshvvy,@D tuh,tuh,0,['tuh']
216,216,dimasajw321,ooo ada orang narik rambut ya,ooo orang narik rambut ya,0,"['ooo', 'ada', 'orang', 'narik', 'rambut', 'ya']"
217,217,pett012,tiduran kek udah tua tpi pas berdiri wahh malah msh mudaa:v,tidur udah tua tpi pas diri wahh msh mudaa v,0,"['tiduran', 'kek', 'udah', 'tua', 'tpi', 'pas', 'berdiri', 'wahh', 'malah', 'msh', 'mudaa', 'v']"
218,218,kurogiryzz,sensitiv tu gimana?,sensitiv gimana,0,"['sensitiv', 'tu', 'gimana']"
219,219,muhamadslamet112,semakin tua semakin jadi ðŸ˜…,tua,0,"['semakin', 'tua', 'semakin', 'jadi']"
220,220,jenaaawww,Pada oot njr wkwk,oot njr wkwk,0,"['pada', 'oot', 'njr', 'wkwk']"
221,221,raihanff279,nilay gempley donk,nilay gempley donk,0,"['nilay', 'gempley', 'donk']"
222,222,fvxaca,@grafxa ilmu new,ilmu new,0,"['ilmu', 'new']"
223,223,asrianariswanto88,cantik bngt ppny,cantik bngt ppny,1,"['cantik', 'bngt', 'ppny']"
224,224,zzamzamm_,sepatunya dari @Livehaf ga sih?,sepatu ga sih,0,"['sepatunya', 'dari', 'ga', 'sih']"
225,225,behappykai_,bisa buat meriksa juga lidah jatuh kebelakang atau ada darah misalnya tanpa menambah cedera di leher,meriksa lidah jatuh belakang darah tambah cedera leher,-1,"['bisa', 'buat', 'meriksa', 'juga', 'lidah', 'jatuh', 'kebelakang', 'atau', 'ada', 'darah', 'misalnya', 'tanpa', 'menambah', 'cedera', 'di', 'leher']"
226,226,faktadunia67,coba liat vidio yang saya semattt kanðŸ¥ºðŸ¥º,coba liat vidio semattt,0,"['coba', 'liat', 'vidio', 'yang', 'saya', 'semattt', 'kan']"
227,227,frrel.ar,pp nya cantik benerðŸ‘,pp cantik bener,1,"['pp', 'nya', 'cantik', 'bener']"
228,228,yeshopper,@hxnnybe tuh caranya,tuh,0,"['tuh', 'caranya']"
229,229,burudas12,yt ap,yt ap,0,"['yt', 'ap']"
230,230,ngokkk8,"weh ada yg bisa bantu gua ga wey, ni hp gua buat youtube sm video google napa gabisa diputer dah pause muluuuu, bantuin wehhhhðŸ¥º",weh bantu gua ga wey ni hp gua youtube sm video google napa gabisa puter dah pause muluuuu bantuin wehhhh,-1,"['weh', 'ada', 'yg', 'bisa', 'bantu', 'gua', 'ga', 'wey', 'ni', 'hp', 'gua', 'buat', 'youtube', 'sm', 'video', 'google', 'napa', 'gabisa', 'diputer', 'dah', 'pause', 'muluuuu', 'bantuin', 'wehhhh']"
231,231,theycallmehahaa,@xznta @lidocain_0 @shofiamh_ jadi inget jaman kuliah,inget jaman kuliah,0,"['jadi', 'inget', 'jaman', 'kuliah']"
232,232,abcdefghijvnk,Lah gw PMR terus ada yang pingsan cuma di kasih bau minyak kayu putih doang terus sadar habis sadar dikasih teh anget,pmr pingsan kasih bau minyak kayu putih doang sadar habis sadar kasih teh anget,-1,"['lah', 'gw', 'pmr', 'terus', 'ada', 'yang', 'pingsan', 'cuma', 'di', 'kasih', 'bau', 'minyak', 'kayu', 'putih', 'doang', 'terus', 'sadar', 'habis', 'sadar', 'dikasih', 'teh', 'anget']"
233,233,nxyv4,ga ngerti,ga ngerti,0,"['ga', 'ngerti']"
234,234,marsellmiradji,salfok sama pp nya masya allah cntik bnget,salfok pp masya allah cntik bnget,0,"['salfok', 'sama', 'pp', 'nya', 'masya', 'allah', 'cntik', 'bnget']"
235,235,mesesceres,itu si desta narik rambut vincent,si desta narik rambut vincent,0,"['itu', 'si', 'desta', 'narik', 'rambut', 'vincent']"
236,236,reminotcard,andai aja yg punya akun punya gua:),andai aja akun gua,-1,"['andai', 'aja', 'yg', 'punya', 'akun', 'punya', 'gua']"
237,237,khusniyanur,"sekolah dimana itu yg ngomong, pinter banget",sekolah mana ngomong pinter banget,0,"['sekolah', 'dimana', 'itu', 'yg', 'ngomong', 'pinter', 'banget']"
238,238,ayak_1002,@racunnsshopee spill kemeja Hesti kak,spill kemeja hesti kak,0,"['spill', 'kemeja', 'hesti', 'kak']"
239,239,cimorysquuz,dulu pernah belajar ini waktu join di pmr,ajar join pmr,0,"['dulu', 'pernah', 'belajar', 'ini', 'waktu', 'join', 'di', 'pmr']"
240,240,anggatzz,sama anjirðŸ˜³,anjir,0,"['sama', 'anjir']"
241,241,rxkingbray1,liat video yg gw sematkan ada penjelasanya,liat video semat jasa,0,"['liat', 'video', 'yg', 'gw', 'sematkan', 'ada', 'penjelasanya']"
242,242,.lanxyz,gimans cara nya,gimans,0,"['gimans', 'cara', 'nya']"
243,243,caxzettt,bingung buka komen pd oot,bingung buka komen pd oot,-1,"['bingung', 'buka', 'komen', 'pd', 'oot']"
244,244,cuma1_agda,tutor fyp bngðŸ¥º,tutor fyp bng,0,"['tutor', 'fyp', 'bng']"
245,245,fushiguro_megumi2937,lah anjir akun ini 2 vidio nya atas bawah,anjir akun vidio,0,"['lah', 'anjir', 'akun', 'ini', 'vidio', 'nya', 'atas', 'bawah']"
246,246,lilissundariumarsa,@farhanzubedi ganteng bgtz sih dokðŸ˜,ganteng bgtz sih dok,0,"['ganteng', 'bgtz', 'sih', 'dok']"
247,247,syahrulmubarok400,@okey2405 akun baru uploadðŸ˜³ vidio nya cm 2 dan 22nya fypðŸ˜³ gg,akun upload vidio cm fyp gg,0,"['akun', 'baru', 'upload', 'vidio', 'nya', 'cm', 'dan', 'nya', 'fyp', 'gg']"
248,248,xxgtwx1320xx,gk ngerti,gk ngerti,0,"['gk', 'ngerti']"
249,249,bayyyyy_20,gan bantu 1M views vt gw yg di sematkan,gan bantu m views vt semat,0,"['gan', 'bantu', 'm', 'views', 'vt', 'gw', 'yg', 'di', 'sematkan']"
250,250,heiyuss,gapaham itu jaw trust buat apa gaes? buat nyadarin org pingsan?,gapaham jaw trust gaes nyadarin org pingsan,-1,"['gapaham', 'itu', 'jaw', 'trust', 'buat', 'apa', 'gaes', 'buat', 'nyadarin', 'org', 'pingsan']"
251,251,n0zelz,Tutor fyp kak,tutor fyp kak,0,"['tutor', 'fyp', 'kak']"
252,252,zxvynnn208,salpok PP nya cakep,salpok pp cakep,0,"['salpok', 'pp', 'nya', 'cakep']"
253,253,devaoktapr,salfok sama PP yang punya vidio uwaw,salfok pp vidio uwaw,0,"['salfok', 'sama', 'pp', 'yang', 'punya', 'vidio', 'uwaw']"
254,254,tiktokshopind0,maksud,maksud,0,['maksud']
255,255,user3043008775891,makasi untuk ilmu ny minn,makas ilmu ny minn,0,"['makasi', 'untuk', 'ilmu', 'ny', 'minn']"
256,256,kianlian1,guna nya apa? dipakai saat apa??,pakai,0,"['guna', 'nya', 'apa', 'dipakai', 'saat', 'apa']"
257,257,suarezbaka,pingsan tot,pingsan tot,-1,"['pingsan', 'tot']"
258,258,ahmadabdullah4693,cantik ðŸ‘ðŸ˜µ,cantik,1,['cantik']
259,259,smartfrenayin,ngakaksðŸ¥ºðŸ¥º,ngakaks,0,['ngakaks']
260,260,gustiar80,editan njir,edit njir,0,"['editan', 'njir']"
261,261,raracntiqw_,Klo mau CAB hahah hbis tuh RJP ngkak bngtðŸ˜‚,klo cab hahah hbis tuh rjp ngkak bngt,0,"['klo', 'mau', 'cab', 'hahah', 'hbis', 'tuh', 'rjp', 'ngkak', 'bngt']"
262,262,sanshb06,Maksudnya,maksud,0,['maksudnya']
263,263,xymancung,ini yang judul nya apa?,judul,0,"['ini', 'yang', 'judul', 'nya', 'apa']"
264,264,owakks,@lakemoshii pp anak pmr,pp anak pmr,0,"['pp', 'anak', 'pmr']"
265,265,notnothin9,gua kira yislam,gua yislam,-1,"['gua', 'kira', 'yislam']"
266,266,mr_otw,Seumur hidup blm pernah pingsanðŸ‘Œ,umur hidup blm pingsan,-1,"['seumur', 'hidup', 'blm', 'pernah', 'pingsan']"
267,267,barawahyu01,aduh gk ada yg ngertiðŸ—¿,aduh gk ngerti,0,"['aduh', 'gk', 'ada', 'yg', 'ngerti']"
268,268,fajar.mmk,pingsan itu kayak pusing cape+ mabuk dan penglihatan blir jadi hilang,pingsan kayak pusing cape mabuk lihat blir hilang,-1,"['pingsan', 'itu', 'kayak', 'pusing', 'cape', 'mabuk', 'dan', 'penglihatan', 'blir', 'jadi', 'hilang']"
269,269,ibechristopherrompies,Wkwkwkwk,wkwkwkwk,0,['wkwkwkwk']
270,270,raski.av,"ini bukan pingsan, ini pertolongan pertama kali ad yg cedera spinal... emg beberapa untuk pingsan ditakutian lidahnya nutupin rongga pernapasan",pingsan tolong kali ad cedera spinal emg pingsan ditakutian lidah nutupin rongga napas,-1,"['ini', 'bukan', 'pingsan', 'ini', 'pertolongan', 'pertama', 'kali', 'ad', 'yg', 'cedera', 'spinal', 'emg', 'beberapa', 'untuk', 'pingsan', 'ditakutian', 'lidahnya', 'nutupin', 'rongga', 'pernapasan']"
271,271,mfthujii,"""orang kok gimick terus heran""",orang gimick heran,1,"['orang', 'kok', 'gimick', 'terus', 'heran']"
272,272,cirill151,yg nonton full nya psti pahamðŸ˜‚,nonton full psti paham,0,"['yg', 'nonton', 'full', 'nya', 'psti', 'paham']"
273,273,zchnlexc,sensitif sama rambut maksud nya itu apa hormon nya mulai ya?,sensitif rambut maksud hormon ya,0,"['sensitif', 'sama', 'rambut', 'maksud', 'nya', 'itu', 'apa', 'hormon', 'nya', 'mulai', 'ya']"
274,274,itsmeeev,Jaw thrust nya masih kuranh tepat dok :(,jaw thrust kuranh dok,0,"['jaw', 'thrust', 'nya', 'masih', 'kuranh', 'tepat', 'dok']"
275,275,adebuditaufiquroh,vincent bgtu dkt kuping,vincent bgtu dkt kuping,0,"['vincent', 'bgtu', 'dkt', 'kuping']"
276,276,dinnyannn,membebaskan jln nafas,bebas jln nafas,1,"['membebaskan', 'jln', 'nafas']"
277,277,anascantik123,kak yislam bukan?,kak yislam,0,"['kak', 'yislam', 'bukan']"
278,278,ucoptralala,Tutornya ga berlaku untuk org yg sensitif dipegang lehernyaðŸ˜…,tutor ga laku org sensitif pegang leher,0,"['tutornya', 'ga', 'berlaku', 'untuk', 'org', 'yg', 'sensitif', 'dipegang', 'lehernya']"
279,279,fadil323,tes,tes,0,['tes']
280,280,turusanadeckk,sensitif tu apa?,sensitif,0,"['sensitif', 'tu', 'apa']"
281,281,rioadityo67,bukannye head tild itumah,bukannye head tild itumah,0,"['bukannye', 'head', 'tild', 'itumah']"
282,282,amara_803,RJP ðŸ§¤,rjp,0,['rjp']
283,283,nabilaimanfr,prset nya apa?,prset,0,"['prset', 'nya', 'apa']"
284,284,candraasyhputra,*p*,p,0,['p']
285,285,manapanja416,badi,badi,0,['badi']
286,286,sempakfiraun095,ka yislam,ka yislam,0,"['ka', 'yislam']"
287,287,bhrlmy._,wa,wa,0,['wa']
288,288,thomasslebew8,"semangat bro , btw ramein vid gw jgðŸ’ª",semangat bro btw ramein vid,1,"['semangat', 'bro', 'btw', 'ramein', 'vid', 'gw', 'jg']"
289,289,yansah.021,"MAKAN PASIR
MINUM ES
YANG MAMPIR
SEMOGA SUKSESðŸ™
Ø§ÙŽØ³Ù’ØªÙŽØºÙ’ÙÙØ±ÙØ§Ù„Ù„Ù‡ÙŽØ§Ù„Ù’Ø¹ÙŽØ¸ÙÙŠÙ’Ù…ÙŽ",makan pasir minum es mampir moga sukses,1,"['makan', 'pasir', 'minum', 'es', 'yang', 'mampir', 'semoga', 'sukses']"
290,290,ihitex,vincent ngarep dikasi nafas buatan ðŸ˜Œ,vincent ngarep kasi nafas buat,0,"['vincent', 'ngarep', 'dikasi', 'nafas', 'buatan']"
291,291,boy_misel,bukannya tambah ketelen,ketelen,0,"['bukannya', 'tambah', 'ketelen']"
292,292,yqxzzz_,jj nya bermanfaatðŸ˜‚,jj manfaat,1,"['jj', 'nya', 'bermanfaat']"
293,293,elynnathasya,sampek sama tangan doktennyaðŸ˜­ðŸ˜­ pingin,sampek tangan doktennya pingin,0,"['sampek', 'sama', 'tangan', 'doktennya', 'pingin']"
294,294,rohim_hikmah2003,akhirnya ngerti bahwa rambutnya di tarik ðŸ˜‚ðŸ˜‚ðŸ˜‚,ngerti rambut tarik,0,"['akhirnya', 'ngerti', 'bahwa', 'rambutnya', 'di', 'tarik']"
295,295,njmgff,@fioxzy @thaanoturfav zada di ngenekno lak enak nyingðŸ—¿,zada ngenekno lak enak nying,1,"['zada', 'di', 'ngenekno', 'lak', 'enak', 'nying']"
296,296,erckim,salfok ppðŸ˜³,salfok pp,0,"['salfok', 'pp']"
297,297,19miegwulangtahun,itu dia dijambak ama sebalah nya,jambak ama seba,0,"['itu', 'dia', 'dijambak', 'ama', 'sebalah', 'nya']"
298,298,vian.yyy43,rata2 kalo dokter itu pasti putih,kalo dokter putih,0,"['rata', 'kalo', 'dokter', 'itu', 'pasti', 'putih']"
299,299,dhidhie,"salfok sama belakang kuping'a vincent,kya bekas jaitan..",salfok kuping a vincent kya bekas jaitan,-1,"['salfok', 'sama', 'belakang', 'kuping', 'a', 'vincent', 'kya', 'bekas', 'jaitan']"
300,300,froggieurbabies,"tanam rambut mahal"" main tarik"" aja pa destaðŸ˜­ðŸ˜­",tanam rambut mahal main tarik aja pa desta,0,"['tanam', 'rambut', 'mahal', 'main', 'tarik', 'aja', 'pa', 'desta']"
301,301,mtauufiqq,Janji gak kretekkðŸ¤¡,janji kretekk,1,"['janji', 'gak', 'kretekk']"
302,302,nassarfanbase,"yang pertama itu chin lift, yang kedua jaw trust tapi kurang terpegang rahang nya, itu manuver untuk membuka jalan nafas, CMIIW",chin lift jaw trust pegang rahang manuver buka jalan nafas cmiiw,0,"['yang', 'pertama', 'itu', 'chin', 'lift', 'yang', 'kedua', 'jaw', 'trust', 'tapi', 'kurang', 'terpegang', 'rahang', 'nya', 'itu', 'manuver', 'untuk', 'membuka', 'jalan', 'nafas', 'cmiiw']"
303,303,babedeo,dijambak. ðŸ˜‚ðŸ˜‚ðŸ˜‚,jambak,0,['dijambak']
304,304,betrixp9,"gue pernah naik pick up turun nya loncat bangun"" udah di kamar keluarga pada ngumpulðŸ˜‚",gue pick up turun loncat bangun udah kamar keluarga ngumpul,0,"['gue', 'pernah', 'naik', 'pick', 'up', 'turun', 'nya', 'loncat', 'bangun', 'udah', 'di', 'kamar', 'keluarga', 'pada', 'ngumpul']"
305,305,zzz_208383,KelazzzzðŸ—¿ðŸ¤™ðŸ½,kelazzzz,0,['kelazzzz']
306,306,syahitwajdi,link video fullnya,link video fullnya,0,"['link', 'video', 'fullnya']"
307,307,kanju_badag,bantu folow,bantu folow,0,"['bantu', 'folow']"
308,308,kang_rusuh72,bg bantu follow tiktok ku sama like nya bgðŸ¥ºðŸ˜Œ bismilah du sematðŸ˜„,bg bantu follow tiktok ku like bg bismilah du semat,0,"['bg', 'bantu', 'follow', 'tiktok', 'ku', 'sama', 'like', 'nya', 'bg', 'bismilah', 'du', 'semat']"
309,309,marokkau,"gara""dijambak gasih?",gara jambak gasih,0,"['gara', 'dijambak', 'gasih']"
310,310,mas.jupiter,Jaw trust salah satu cara untuk membuka jalur nafas,jaw trust salah buka jalur nafas,-1,"['jaw', 'trust', 'salah', 'satu', 'cara', 'untuk', 'membuka', 'jalur', 'nafas']"
311,311,rosidwahyu5,Rambut nya di Jambak sama yang belakangðŸ˜‚,rambut jambak,0,"['rambut', 'nya', 'di', 'jambak', 'sama', 'yang', 'belakang']"
312,312,cndol65,@bibiip1 ntar kamu lek pingsan ndek sekolah tak giniin gpp ya ðŸ˜­ðŸ˜­,ntar lek pingsan ndek sekolah giniin gpp ya,-1,"['ntar', 'kamu', 'lek', 'pingsan', 'ndek', 'sekolah', 'tak', 'giniin', 'gpp', 'ya']"
313,313,anakperempuanp01,@ihatemyslf07 Cubo lah vin buat anak anak pingsan wkwkwkðŸ˜…,cubo vin anak anak pingsan wkwkwk,-1,"['cubo', 'lah', 'vin', 'buat', 'anak', 'anak', 'pingsan', 'wkwkwk']"
314,314,fireofficial5,rambutnya di Jambak liat pas akhirðŸ˜…,rambut jambak liat pas,0,"['rambutnya', 'di', 'jambak', 'liat', 'pas', 'akhir']"
315,315,cerum15,halo babg jangan kuoa rutin konten y soalnya suka sm kontena,halo babg kuoa rutin konten y suka sm kontena,0,"['halo', 'babg', 'jangan', 'kuoa', 'rutin', 'konten', 'y', 'soalnya', 'suka', 'sm', 'kontena']"
316,316,norstland7,mantap pak dokter favorite masuk show tv,mantap dokter favorite masuk show tv,0,"['mantap', 'pak', 'dokter', 'favorite', 'masuk', 'show', 'tv']"
317,317,parkfarel1,gw juga sensitive sama rambut sendiri kalo ada yg narik pasti gw marah marahðŸ˜…,sensitive rambut kalo narik marah marah,-1,"['gw', 'juga', 'sensitive', 'sama', 'rambut', 'sendiri', 'kalo', 'ada', 'yg', 'narik', 'pasti', 'gw', 'marah', 'marah']"
318,318,adiknyaalan,liat Vidio gw dong plisssðŸ¥ºðŸ¥º,liat vidio plisss,0,"['liat', 'vidio', 'gw', 'dong', 'plisss']"
319,319,iyainajaaaaaaaaaa,Episode yg mana ni? ðŸ˜…,episode ni,0,"['episode', 'yg', 'mana', 'ni']"
320,320,freakkness,cek profile gw laahhh.,cek profile laahhh,0,"['cek', 'profile', 'gw', 'laahhh']"
321,321,www.dunia.0,yeyeyeye,yeyeyeye,0,['yeyeyeye']
322,322,andimas66,"SA LIN LI NK DU LU BARU BI SA KO MEN
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Žã…¤ï¸Žã…¤ï¸Žã…¤komentar di nonaktifkan
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Ž
ï¸Žï¸Ž
ï¸Ž
ï¸Žï¸Ž",sa lin li nk du lu bi sa ko men komentar nonaktif,0,"['sa', 'lin', 'li', 'nk', 'du', 'lu', 'baru', 'bi', 'sa', 'ko', 'men', 'komentar', 'di', 'nonaktifkan']"
323,323,ptrishrly89,yg like vid . Sy backðŸ—¿ðŸ‘ðŸ»,like vid sy back,0,"['yg', 'like', 'vid', 'sy', 'back']"
324,324,mhdikhsan231204,desta lasak X,desta lasak,0,"['desta', 'lasak', 'x']"
325,325,tomongzx,coba lihat video yg saya sematkannnðŸ¥ºðŸ¥ºðŸ¥º,coba lihat video sematkannn,0,"['coba', 'lihat', 'video', 'yg', 'saya', 'sematkannn']"
326,326,pengagumrahasia56005,salfok sama mbaknya cantik bngetðŸ¥º,salfok mbak cantik bnget,1,"['salfok', 'sama', 'mbaknya', 'cantik', 'bnget']"
327,327,kelpinsepele,dari tadi vid kaka nya fyp trus,vid kaka fyp trus,0,"['dari', 'tadi', 'vid', 'kaka', 'nya', 'fyp', 'trus']"
328,328,ketlyn9910,dokter nya gantengðŸ¥°ðŸ¥°ðŸ¥°,dokter ganteng,0,"['dokter', 'nya', 'ganteng']"
329,329,ikadyn.cntip,@ririi.eny @shafazafira17 @ikaza_kchee nahh tutorðŸ—¿ðŸ’…ðŸ»,eny nahh tutor,0,"['eny', 'nahh', 'tutor']"
330,330,hai_.00,Jd inget kgd wkwk @mamacoco_o,jd inget kgd wkwk,0,"['jd', 'inget', 'kgd', 'wkwk']"
331,331,udin_anak_epep,fyp 2 x Di Fyp Kuuuu gg,fyp fyp kuuuu gg,0,"['fyp', 'x', 'di', 'fyp', 'kuuuu', 'gg']"
332,332,bruhtzy_,@dr. Farhan M ?,farhan m,0,"['farhan', 'm']"
333,333,jjeawors,@dr. Farhan M,farhan m,0,"['farhan', 'm']"
334,334,fixx.hatrick,@naura._6,,0,[]
335,335,rayhanchikal,@senomuhammad,,0,[]
336,336,idzyyas,@delvialvilantii @witaaa012,,0,[]
337,337,buterflyexie,wkwkkwkw,wkwkkwkw,0,['wkwkkwkw']
338,338,ndarinda16_,@akucewe,,0,[]
339,339,kezm4lvn_,@shalsab1llaa_,,0,[]
340,340,abinbintant,@dr. Farhan M,farhan m,0,"['farhan', 'm']"
341,341,fahiraadilla_,@faheuhpipuw @elviinakns @_anaaanflh,,0,[]
342,342,aurajihanaa,@anatasyamahendra @vlly16,,0,[]
343,343,hyechannnn,@suzuzahwa,,0,[]
344,344,akmalmaulanaakbar,ðŸ˜‚ðŸ˜‚,,0,[]
345,345,shell_aaa,@ayleen,,0,[]
346,346,dkygstanio,@rottmayerss,,0,[]
347,347,jaeybubs_,@yxng._wxniee3,wxniee,0,['wxniee']
348,348,salahfoto,1,,0,[]
349,349,inidilahbknchika,@pao_pao3006,,0,[]
350,350,ddack_css,@nxajaemiinsz1 .,,0,[]
351,351,caca16173,[lovely],lovely,0,['lovely']
352,352,kepoluu18030,c,c,0,['c']
353,353,fidaltampannihbro,@nobodyycantseeme,,0,[]
354,354,lesriyani,ðŸ˜‚ðŸ˜‚,,0,[]
355,355,riskookie_,ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,,0,[]
356,356,chekoutshopmurah.id,ðŸ˜…,,0,[]
357,357,ceritazahwa30,ðŸ˜‚,,0,[]
358,358,julyanwarmuchti,pðŸ¥°ðŸ¥°ðŸ¥°,p,0,['p']
359,359,manusyalalalala,@xblyzxs1,,0,[]
360,360,z_quen7,https://vt.tiktok.com/ZSdbu9Nay/?k=1,,0,[]
361,361,ali_rifky,o,o,0,['o']
362,362,chxsnzhhh,@cicissy,,0,[]
363,363,ultramilktaroooooooo,@hello.gloria @jasminrapunzella,gloria,0,['gloria']
364,364,yfyyy23,@whyyzz3 ðŸ˜­ðŸ˜­,,0,[]
365,365,njan2008,https://vt.tiktok.com/ZSdqQp92H/?k=1,,0,[]
366,366,wlnfbrna_,@dinaaprlnii,,0,[]
367,367,gwsaha1234,@abngkece,,0,[]
368,368,faqih05.28,coba lihat vidio yang saya sematkan,coba lihat vidio semat,0,"['coba', 'lihat', 'vidio', 'yang', 'saya', 'sematkan']"
369,369,rizzz34_5,coba lihat vid yng gua sematkan!!,coba lihat vid yng gua semat,-1,"['coba', 'lihat', 'vid', 'yng', 'gua', 'sematkan']"
370,370,jasminkligis,"Link arachu baju merah ada di vidioku, cepetan besok langsung aku hapusðŸ˜³ðŸ˜³ðŸ˜³",link arachu baju merah vidioku cepetan besok langsung hapus,0,"['link', 'arachu', 'baju', 'merah', 'ada', 'di', 'vidioku', 'cepetan', 'besok', 'langsung', 'aku', 'hapus']"
371,371,19971204b,"katanya jaw thrust, tp yang dilakuin chin lift... gimana si ni dokter",jaw thrust dilakuin chin lift gimana si ni dokter,0,"['katanya', 'jaw', 'thrust', 'tp', 'yang', 'dilakuin', 'chin', 'lift', 'gimana', 'si', 'ni', 'dokter']"
372,372,dnielbrian,"buat yg ga ngerti, itu rambut nya vincent di jenggut sm desta pas di akhir, tp yg disalahin si dokter nya.",ga ngerti rambut vincent jenggut sm desta pas disalahin si dokter,0,"['buat', 'yg', 'ga', 'ngerti', 'itu', 'rambut', 'nya', 'vincent', 'di', 'jenggut', 'sm', 'desta', 'pas', 'di', 'akhir', 'tp', 'yg', 'disalahin', 'si', 'dokter', 'nya']"
373,373,naraa114,head thin chin lift,head thin chin lift,0,"['head', 'thin', 'chin', 'lift']"
374,374,dinananaas,@stevia_lynelle27,,0,[]
375,375,sriandina172,dokternya ganteng woyðŸ˜–ðŸ˜–,dokter ganteng woy,0,"['dokternya', 'ganteng', 'woy']"
376,376,mila.f.i,dijambakkðŸ˜‚,dijambakk,0,['dijambakk']
377,377,dewimasitoh8010,maulh disp dokter gnteng..ðŸ˜‚,maulh disp dokter gnteng,0,"['maulh', 'disp', 'dokter', 'gnteng']"
