date,username,fulltext
2022-03-07 14:39:49,AldenialAlfahri,@detektifsejaht1 @Ulvatus1 @punyaijoel Lebih kesel lagi dokternya Al... hasil foto thoraxnya gimana?
2022-03-07 14:33:52,ssych_,@hazelllnut_ Aseli aku mau bangun kata dokternya mau kemana ini sekali lagi 😭
2022-03-07 14:29:02,ayu_trianna,@Uyundie Padahal udah sering treatment di  dokter yang kemarin jd dokternya Elsa kak
2022-03-07 14:27:40,jwoosoulvoice,@treasuremenfess ini mah liat dokternya aja langsung sembuh 🧎‍♀️🧎‍♀️
2022-03-07 14:22:44,saryrsnwti,"""Kamu mata panda yah? Saya resepin serum matanya"" hiyaa baru mau ngomong ngeluhin mata sendiri, tp dokternya jg ternyata notice. Luph dokter sarah"
2022-03-07 14:22:31,ireongyogam,@kochengfess tanya dokternya aja nderr
2022-03-07 14:17:20,byoncess,"gue klo ke rs dibilang copida awas aja ye dokternya gue tembak ditempat, piw piw 🔫🔫"
2022-03-07 14:12:55,jerukkeprok,"@WidasSatyo Apa tergantung dokternya ya? Kadang linu, kadang biasa aja, tergantung yg ngerjain."
2022-03-07 14:05:44,odetoyeol_,Oknum yg bikin panik grgr pipis dikit bgt taunya gamau karna wangi pasirnya diganti. Mana pas diperiksa centil bgt liatin dokternya🙂 https://t.co/MuG2rB1Zsh
2022-03-07 14:05:02,AnjuBeIa,"@latteciia ㅤㅤ

Waduh. Minta dikenalin sama dokternya. Kebanting ini mah.

ㅤㅤ"
2022-03-07 14:05:00,ireongyogam,"@yourpetsfess setau aku gapapa sih, tapi coba tanya dokternya nder"
2022-03-07 14:02:25,latteciia,"@AnjuBeIa ㅤ

Boleh ga kenalin dokternya?

ㅤ"
2022-03-07 13:57:29,tirramissyuuu,@Lazuardialief dokternya ikut nimbrung🥲
2022-03-07 13:54:35,Reyhannctzen,@webzjeno soalnya kalau diem aja ngga nangis nanti dokternya panik
2022-03-07 13:51:47,chlQBAAL,"@chJEHOON Iya kan lu dokternya pas dia ngelahirin, gimana si."
2022-03-07 13:50:21,gapedulidahcape,"Aku speechless denger dokternya bilang ""udah ada detak jantungnya"" auto berlinang air mata. Suami nanya makanan yg pantang apa aja, dokternya jawab mie instan dan kerang2an. Untuk encok2 di punggung itu normal, ibu hamil emg biasa encok. Dan aku masih speechless sampe jln pulang."
2022-03-07 13:50:20,gapedulidahcape,"Awalnya aku di usg di perut, karna gemuk saat hamil ini ternyata lemak perut menutupi adeknya. Jadi harus usg transvaginal dan gpp demi liat si adek dgn jelas. Kata dokternya emg lebih jelas kalo pake metode ini. Uda ada detak jantung, semua bagus. Alhamdulillah bersyukur bgt🥰"
2022-03-07 13:50:16,gapedulidahcape,"Pernah liat di youtube kalo kebanyakan asam folat itu gabaik. Kata dokternya, ada penelitian yg entah sudah terbukti atau blm, kalo konsumsi asam folat berlebihan bisa menyebabkan autisme. Serem kan jadinya minum selang seling. Atau karna mubazir tubuh gabisa nerima sebanyak itu."
2022-03-07 13:49:28,ruhtrooveye,"waktu koas kan sering sariawan juga trs suka digilir jadi pasien temen, adik kelas sampe kakak kelas 😭 pernah waktu jd pasien, dokternya nyuruh junior aku ngebersihin bagian putih2 nya itu loh mana periiiiih banget sampe aku bercucuran air mata 🤣"
2022-03-07 13:45:35,titatirta,@PurwantiUgi @iyainidwi @kochengfess Jalan magelang. Yg berminat nanti aku kasih kontaknya. Dokternya alumni ugm
2022-03-07 13:44:54,markingband,@webzjeno karena dipaksa keluar dari rahim sama susternya
2022-03-07 13:43:26,ruthmunthe,udah planning mau konsul dokter buat rawat jalan after rawat inap eh hujan. lagian dokternya praktek jam 8 malam banget deh. kalo pagi kan mending ya bisa dipaksain walau hujan pun. ini mah kalo hujannya malam udah males mending lanjut tidur atuh dokter.
2022-03-07 13:43:13,kurangsedap,"@ursweetcums Di rumah sakit, ksh tip 10rb aja k susternya buat elus2"
2022-03-07 13:42:48,kohrapat,"@voffeu Udah tadi, masih mual sa. Semoga lahiran kali ini dokternya awalan namanya “A”"
2022-03-07 13:30:29,maulekcah,"RT @soogarplume: dulu gue periksa ke obgyn sendiri gara2 mens gue keos kan di usg tuh. pas dicek dokternya insist, ""ini anak siapa?"" gue ka…"
2022-03-07 13:29:47,Najpiyuull_,"Kalian Prnh batuk sampe menggelitik tenggorokan g?? 😭😭
Td aku berobat, batuk gatell bgt di tenggorokan sampe aku ketawa juga. Kek mo nangis batuknyaa tadi😭😭😭 ih malu bgtt SM dokternya aahhh!!"
2022-03-07 13:28:06,undipmenfess,-dips! Disini ada yg pernah ke psikolog / dokter kejiwaan? Itu nnti yg diceritain pertama ke dokternya gimana?
2022-03-07 13:28:06,sanny_bp,"Abis diskusi sama dokter forensik soal kondisi jenazah Tangmo. Soalnya penasaran, karena sus banget kematiannya. Sayang dokternya ndak bs dijelaskan detail karena memang harus diperiksa langsung. Tapi secara umum, ciri2 nya memang karena tenggelam."
2022-03-07 13:18:53,PoniWarteg,@candyxtuft Parah parah. Rela sakit kalau dokternya kayak Byungchan.
2022-03-07 13:15:04,ethernalski,"@riedaily Mba nya memang jutek banget kalau kayak gitu, apa susahnya tinggal jawab baik baik ""iya kak masih lama"" gak perlu pakai nada ketus begitu. Kalau kamu kesel tuh wajar. Mas juga bacanya kesel kok. Semoga besok ketemu dokter baru terus dokternya ramah ya? Cepet sembuh juga dari mas."
2022-03-07 13:11:21,nathzachry,"RT @averyelz: demi Allah, Creon. menurut bapaknya penulisku, agama kan dari lahir dipelajarin. masih kena remed tuh berarti aku pas lahir d…"
2022-03-07 13:10:45,mvstheo,"RT @averyelz: demi Allah, Creon. menurut bapaknya penulisku, agama kan dari lahir dipelajarin. masih kena remed tuh berarti aku pas lahir d…"
2022-03-07 13:10:43,grotesqule,"@chatimye Ga tau, udah tanya ke dokter, kata dokternya dibiarin aja. Ntar kalau tiba-tiba hilang baru lebih bahaya"
2022-03-07 13:10:19,irrishelle,"RT @averyelz: demi Allah, Creon. menurut bapaknya penulisku, agama kan dari lahir dipelajarin. masih kena remed tuh berarti aku pas lahir d…"
2022-03-07 13:09:55,seannastacia,"RT @averyelz: demi Allah, Creon. menurut bapaknya penulisku, agama kan dari lahir dipelajarin. masih kena remed tuh berarti aku pas lahir d…"
2022-03-07 13:09:42,averyelz,"demi Allah, Creon. menurut bapaknya penulisku, agama kan dari lahir dipelajarin. masih kena remed tuh berarti aku pas lahir dokternya salah tarik."
2022-03-07 13:09:18,mpeettt,"@yulhanifah Masalahnya disuruh dokternya pulang, masa gue bilang dok gamau pulang ah mau nginep disini aja🙂🙂🙂yg bener aja dong shay"
2022-03-07 13:04:12,simptembers,@tulipsyell gdluck buat dokternya
2022-03-07 13:03:17,HaetnimJ,"@hourlysumpit Kata dokternya sih gitu,, ampe bener2 sehat lah mana ga dikasih jangka waktu juga"
2022-03-07 13:02:21,eventidekm,jadi inget gw sakit dibawa berobatnya pas udah masa pemulihan. ya ga keliatan penyakitnya lah wkwk. kalo gini kan bisa aja dokternya ngira gw yg hypochondriac 🙃 https://t.co/W60vAItAZy
2022-03-07 13:01:56,IdaAslina,@__Sridiana_3va Merugikan dua pihak...baik dokternya maupun pasien...
2022-03-07 12:54:10,idartr,"Dokternya masih muda, cantik, ramah bgt pula. Tapi monmaap bu dokter, ni obatnya kebanyakan. Sy mual duluan🙏🏻"
2022-03-07 12:49:59,abcdandelion,"gatau wkwk
tapi krn kebiasaan manggil orang asing tuh mas/mbak, sampe pas ke dokter kemaren aku manggil dokternya ""mas"" 😌🤣 mana masih muda kan, untung ga keceplosan kupanggil ""kak"" wkwkw https://t.co/DBFI4jT3R8"
2022-03-07 12:48:20,vvalkspcrkle,"@MilikRahasia Coba liat surat keterangan dokternya, biasanya kan ada no cs nya trs hubungin pihak rs nya kak"
2022-03-07 12:47:43,stellaliIac,DOKTERNYA LAMA ANJER
2022-03-07 12:46:40,namussi_801,"w-wadu... kalo dokternya gini....
skit aj lah gua
@atheauna @ndiaaff https://t.co/thpJWVcHW3"
2022-03-07 12:44:41,kimjongann,"setelah gue cek lg ternyata dokternya udah pernah bahas soal mie instan. apresiasi twitnya dokter, tp gue rasa akan lebih baik kalo bikin twt nggak gantung kaya gini 🙏"
2022-03-07 12:40:14,thndrpnch,@lampungbase Di enggall deket saburaii tapi lupaa nama dokternya apaa
2022-03-07 12:38:12,leeejena,kok dulu kecilan gw waktu disuntik dokternya gapernhahh “sok gosok gosok sok” sihhhhhhh KAN PENGEN ANJWING 💔💔💔
2022-03-07 12:33:16,wv_pierre,"@JUITAPARAS Astaga, gws. Udah minta ganti kelingking belum sama susternya?"
2022-03-07 12:32:24,Dian_diyun,"@tiranisaurus Memang belum boleh Bun sama dokternya, ta tapi udah luamaaa banget nggak minum kopi rasa² wkwk"
2022-03-07 12:30:03,hxnxqAEwN1oRr4l,RT @48Crypto48: Dokternya kayak gini pengennya diperiksa bagian yang lain https://t.co/47VvjJRVpB
2022-03-07 12:29:16,leonyvira,"Kemaren pas grooming, moka ketemu sama dokternya setelah lama ga ketemu. Budok agak terkejut liat moka sekarang tambah gembrootttttt https://t.co/XGe7R1XP28"
2022-03-07 12:28:55,clownonduty,"@mbakjustine @tanyakanrl Okay kak, btw tp dpt obat dr dokternya kan?"
2022-03-07 12:28:52,2010user_,"Anak muda skrg kenapa ya dikit2 maunya ke psikolog. Dia gak tau apa? Capenya bolak balik rs dan mulai bisa terbuka sama dokternya itu susah.
Be wise lol"
2022-03-07 12:26:34,48Crypto48,Dokternya kayak gini pengennya diperiksa bagian yang lain https://t.co/47VvjJRVpB
2022-03-07 12:25:13,yennihazfia,@motatonaa Alhamdulillah.. krn apa td kata dokternya?
2022-03-07 12:25:04,magickimtae,Dokternya lama😴
2022-03-07 12:23:49,JeanetteDebora,"@ohmybeautybank Kacamata, beli di optik, huhu soalnya mata ku udah pernah iritasi gegara pemakaian softlens. Kata dokternya mataku tipe yg gampang kering dan mungkin dulu kurang sering ditetesin jadi iritasi gitu. Padahal cantik nya nambah kalo pake softlens menurut aku huft."
2022-03-07 12:20:44,lalalalyouu,@treasuremenfess Kalo dokternya kayak gitu malah makin pingsan gua 🤸🏼‍♂️
2022-03-07 12:19:11,willdidntsleep,"@stormiwebtser @404LOSTCAUSE @convomfs Aku waktu itu udah konsultasi, minusku kan lumayan, bilangnya dokternya iya dilasik tapi hasilnya minus itu nggak hilang 100% gitu, mungkin yg pernah lasik bisa share info 🙏🏻"
2022-03-07 12:15:20,BkBahrul,@KlyTommoy @__AnakKolong Kalau oplas dokternya harus tanggungjawab. Masa oplas pakai ember plastik bekas. Kata mas lijal lamli
2022-03-07 12:13:54,sushierj,"@Verprelude Iyah, Ed. Makasih yah. Virus kayanya kata dokternya"
2022-03-07 12:13:03,_almondbutter,"Dokternya Senja,

Kalo sakit: dr. Satrio
Kalo vaksin+konsul2: dr. Niluh

Uda best lah pokoknya, bela2in reimburse karna keduanya tidak bisa gesek cashless asuransi 👍🏻"
2022-03-07 12:12:10,sushierj,"@redli6ht Kemungkinan virus kata dokternya, mangkanya rawat inap ini"
2022-03-07 12:08:15,JEYHOBl,"Temen-temen yang butuh rumah sakit untuk cek kandungan, imunisasi atau lainnya. Saya rekomendasikan untuk coba Eltern Hospital ya! Pelayanannya keren bangetttt! Dokter/susternya seru haha @ElternHospiㅤ https://t.co/KbKjeCrWmY"
2022-03-07 12:07:51,deenarhmsr,"Konsulen (terutama yg udah &gt;40th) vibe nya dokter banget ya. Pake batik doang padahal tapi keliatan bgt dokternya. Padahal SOPAN BGT GAYA NYA ASTOGE.

Giliran gue padahal dah pake scrub (pas koas juga udh pake kas dokter) tetep dipanggilnya ""sus"" dah kek main among us ae"
2022-03-07 12:07:43,Vicky_ChairulH,"@__Sridiana_3va Betul Bu Dokter, saya Pribadi ketika sakit sangat nyaman jika Dokternya Komunikatif dan ramah, Dokter yg memiliki karakter seperti itu sudah melebihi dari obat yg dia berikan.
Mental pasien pun menjadi tambah semangat untuk sembuh."
2022-03-07 12:06:50,Lilyanaulfa,Huft sebal sekali dg tanggapan dari j&amp;t akhirnya aku ikhlas membuat baru lagi orderan dokternya sungguh kepuasan pelanggan utama &amp; niatnya buat iws apa inget ya lil  memfasilitasi kerja (ibadah) di RS tombok dalam usaha rugi jg sering gapapa namanya kehidupan gak selamanya manis
2022-03-07 12:03:25,adiyeeeee,"@JUNGVELYSUH @WidasSatyo dulu dapat info steril subsidi via WA, dokternya di  daerah gajahan 👀"
2022-03-07 12:03:18,cheeseloverssss,"@lampungbase Adaaa. Gw pernah bersihin telinga, tempat praktek dokternya ada yg di apotek Rossa, ada yg di daerah Korpri"
2022-03-07 12:01:46,AnjaniSA,"@WidasSatyo Rata2 segitu tp buat sy mahal. Sy steril 2 betina total 600rb aja, di klinik my darling sidoarjo. Jahitannya kecildan di samping badannya, jadi bisa dibawa pulang tanpa takut sobek walau kyk reog. Tgl rutin oles bioplacenton kta dokternya. Recommended steril disana utk daerah sby"
2022-03-07 11:59:59,navamuzdalifah,"Habis nyoba akupuntur medik pertama kalinya untuk terapi berat badan di Bamed Bintaro dengan dr. Athia. Asli enak banget dokternya, jelasin super detail dan friendly🥰"
2022-03-07 11:59:15,kiarazern,"@eudeimonia Kalo dokternya siapa, kakakkk? 🤔"
2022-03-07 11:58:14,yedde0ngi,"12 januari 2022

(pulsek) jadi badan udah ga kuat lagi, literally bener-bener ga kuat duduk tegak, duduk harus bungkuk atau ga badan tidur dimeja. akhirnya kepuskesmas minta rujukan (ini foto kepuskesmas) dan dirujuk kerumah sakit. dan ternyata dokternya ga banget gitu wkwk https://t.co/aX4hiW5JPy"
2022-03-07 11:58:00,keshayangannnn,Abis sakit jd gendut soalny ama dokternya suru makan yg banyak
2022-03-07 11:56:33,trufflecrumble,"Pengen tau ga sekolot apa ortuku?
Jd aku pernah konsul lewat halodoc, kata dokternya kemungkinan rhinitsku udah kronis karena bener2 tiap hari kumat siang malem, sampe kadang susah dipake nafas, kalo kumat ingus ga mau berhenti keluar"
2022-03-07 11:56:32,keiysarchive,@dhsnwon ya Tuhan 😭 mana dokternya dah pada tidur jam segini /emot teriak brutal
2022-03-07 11:53:35,Nylee__,"@collegemenfess Dosenku ada yg gelar dokter, jd pertemuan pertama matkul itu, dikasih arahan dulu sama asisten dokternya dan disuruh kalau manggil dosen itu dokter/dok jangan pake"
2022-03-07 11:52:12,IniNathannnn,"@tubirfess ortu gue tergantung mood, kadang sakit parah gak di peduliin tapi abis itu langsung manggil dokter, malah kadang di omelin karna gak mau ke dokter dan dokternya dj suruh ke rumah, kadanga b aja. kadang peduli banget sampe makan aja harus di tanyain dan bener² di perhatian:/"
2022-03-07 11:50:56,omeg_,"kalo dokternya model Ik Jun gini sih, aku anniv sama sakit pinggang juga ikhlas 🙃"
2022-03-07 11:47:35,Baebaezam,@asdfvxx Untung gak tambah disogok sama dokternya 😂
2022-03-07 11:46:53,rubyjxen,"@sheduktif Kasian dokter, susternya"
2022-03-07 11:44:57,asdfvxx,Berdosa bgt pas swab bersinin dokternya 🥺
2022-03-07 11:42:39,cumadisiniajaaa,"Ternyata mau ketemu dokter gigi takutt bangett, tapi diluar dugaan banget dokternya baik + yang tadinya antrian paling belakang malah jadi pertama 👍"
2022-03-07 11:41:29,sprinkleparkle,"@Askrlfess Aku nyaman kok selama ini chat dokter umum di halodoc, krna emg dr dulu kalo sakit udah langganan buat ke halodoc trs skrg coba ke psikolognya dan menurutku bagus, dokternya jg baik"
2022-03-07 11:34:01,ubettergo,Mana ekspresi dokternya kaget lgi kok Tiba-tiba disodorin hp
2022-03-07 11:34:00,ubettergo,"Kocak banget, tenggorokan lagi gatel banget jadi gabisa ngomong. Pas di dokter tadi sengaja ngetik keluhan sakit nya di notes biar dokternya baca 😭."
2022-03-07 11:30:44,komentat0er,@Askrlfess Tergantung daerah dan dokternya. Makin berpengalaman makin mahal. Biasanya 300 ke atas kalo cuma usg gitu2 aja ga pake tes macem-macem
2022-03-07 11:25:20,Garemnyasultan,"@gyugyumygyu Iyaa serangan jantung klo liat dri ket kemarin berhenti berdetak kan ya dokternya blg,, ya gmn ga brhenti org oksigen aja ga dipakein 😅 ,, penonton udh master smua gni msh aja ga mau koreksi 🤣 lulusan hospital playlist sm kim sabu 😂 smua nih."
2022-03-07 11:17:00,pacardepin,@jjaejaepeach catet dulu ka keluhannya tar kasih ke dokternya aja suruh baca hshshs
2022-03-07 11:14:47,jaeminechoco,@jjaejaepeach aneh ga si klo kita yang sakit tapi tiap ditanya dokternya selalu liat ke mama :)
2022-03-07 11:14:40,hcantxx,"@jjaejaepeach Santuy aja kak, kayak g terjadi apa2😭 tapi kalo dokternya cowok muda ati2 mulut sama otak kadang g sefrekuensi😭🙏"
2022-03-07 11:14:27,rizka308,@jjaejaepeach Coba pas dokternya tanya jangan tatap matanya biar gak gugup
2022-03-07 11:13:50,ditendangmama,"Berobat ke dokter, guanya sembuh dokternya sekarat"
2022-03-07 11:11:37,yeolloey,"Jujurly benang2 yg tertanam di gusiku sudah terasa gatal dan risih sekali. Harusnya malem ini cabut benang tp krn dokternya isoman, jadi mundur besok sabtu. Kalau bs dicabut sendiri, pgn gw cabut sendiri aja benangnya 😭😭😭"
2022-03-07 11:09:03,Bintang0151,@gyugyumygyu @Garemnyasultan Iya kan sebelum menjelang kelahiran dokternya sama sama diskusi malah kalau nggak salah si Ander nya debat sama sokyong kaya bocah😂 di ruang rapat iya nggak? ah Drakor kesukaan gw nih pengin banget ada season 3 nya
2022-03-07 11:06:12,collegemenfess,[cm] guys kalian yg ngekos dan pernah sakit (bukan c0v1d) itu konsul dokternya gimana yaa? Sender gatau😭😭😭 tia!
2022-03-07 11:01:54,figawo,@leokeciI @jimekecil @unraeul @ableuries @chiakibdg gw dokternya gw menawarkan diri untuk jd therapist lu semua #ForFree
2022-03-07 10:58:11,andhikatsu,kasian banget pasti mbak dokternya laporan penipuan ke akun penipu itu  pas pulang shift 3 https://t.co/wyoHo7HR5b
2022-03-07 10:56:10,wiradisuta,@ronaasmaraa @contactap2 biasanya dikasih hardcopy kan dari RS / Klinik dsb... ada ttd dokternya dan nomor teleponnya
2022-03-07 10:55:47,thviuu,@_vcuts Dokternya cowo😔💔
2022-03-07 10:51:37,anneIvy_,Anjir gue pgn marah ma dokternya
2022-03-07 10:50:31,chaachidot,"Sebelum diancam saya diomelin dulu; “sudah berkali-kali dikasih tau jangan malas minum, jangan tahan pipis, masih saja!”

Ya begitulah kalau susternya teman akrabmu, bukannya dirawat dengan penuh kasih sayang, malah diomelin. 🤭"
2022-03-07 10:49:29,sim_sus,"@duschamara @smitzchx @cloudsrainny @BanditSaitama @thedragonfru @txtfrombrand Viva masih terbaik sih untuk muka dan kantongku. Itupun coba2 dulu karena teman cerita, pas dia konsul ke dokternya saat kulit mukanya bermasalah disaranin jangan pake macem2 dulu cuma viva. Eh, beneran sesuai, jarang berjerawat sekarang."
2022-03-07 10:47:34,chaachidot,"Tiga kali masuk IGD karena ISK. Kebetulan tiap masuk IGD, suster jaganya adalah teman akrab saya. Kali ketiga di IGD, sebelum diperbolehkan pulang, susternya ngancam kalau saya ke IGD lagi dengan penyakit yang sama, dia tidak mau urusin saya lagi. https://t.co/lSOdJYm6pF"
2022-03-07 10:46:55,Restuu13,"Jadi inget dulu nanya dokter, kenapa urine nya ada lemak2 nya gitu. Kurang minum, padahal hampir 3lt sehari kata dokternya minum ajah yang banyak sampe kembung 🤣 https://t.co/rhyjlgv0aE"
2022-03-07 10:44:15,guccidirajo,"@__Sridiana_3va Betul Uni.. kadang ada juga blom dikasih obat, eeh udah sembuh duluan karena udah ketemu dokternya pujaannya.. 😁😂"
2022-03-07 10:42:28,anggitanikma,"Temen aku yg nikahnya di bulan yg sama ternyata skrg hamilnya bareng, RS &amp; dokternya jg sama pula aaaakkkk yaAllah berikanlah kelancaran utk persalinan kedua temanku ini sehingga aku nanti bisa nengokin si kecil uhuhu terharu bgt hati aku🥺♥️"
