date,username,fulltext
2022-03-06 14:24:48,bakaitou,@akazorao Harusnya mintol dokternya buat garukin beb wkwkw
2022-03-06 14:24:44,hadramii_,"@safinnap lihat komentar bnyk jg pakai ini, tp bagusnya konsultasi dulu ke dokternya.. https://t.co/59rumY2L32"
2022-03-06 14:14:47,jinx79125957,"Ke psikiater g bisa bilang apa2 cmn bisa nangis, gw ngerasa takut klo dokternya nge judge gw, dan kyknya emng beneran dokternya gt. Gw ngerasa selama ini gw pura2 sakit, jadi gw diem aja. Orang aja g percaya sm gw, apalagi gw sendiri hahaha"
2022-03-06 14:14:38,RirinMarinasari,"Kalau CS, oleh dokternya, kulit gelapnya disolve juga, meski suka kembali gelap. Dan share sendiri ya guys. 💁‍♀️"
2022-03-06 14:14:34,AKUPANIKBINGITZ,sedibat ini kenapa cm bisa konsul jumat..mana pagi..dokternya penuh semua jadwalnya..masa w kudu nahan stres ampe jumat sie😭
2022-03-06 14:08:44,titiskusumadewi,"Kelemahan IC nih selalu dr dialog. Ga pernah yg memuaskan gitu, kek td dokternya cmn bilang kondisi Pak Al lebih baik dr Bu Andin. 

Napa ga dijelasin gitu, apa yg bikin kondisi Andin buruk?
Kondisi kepala Al gmn, apa yg bikin considered baik?

#IkatanCintaEp644"
2022-03-06 14:04:57,PrastiyoDhimas,dokternya mungkin burnout pas lagi perasi wkwkwkwkwkwk https://t.co/MYdu47MqYP
2022-03-06 14:03:37,yoshieart,2 hari berlalu. Hari itu hari jumat. Kondisi gue perlahan pulih dan gue bahkan udah enak makan.. Akhirnya gue dan mamak gue memutuskan siang itu untuk minta pulang. Tapiii gabisa karena dokternya tuh adanya pas jam set 6 sore. Jadi mau nggak mau gue kudu nunggu sampai sore.
2022-03-06 14:02:46,Bintang0151,#IkatanCintaEp644 dari kemarin para dokternya menjelaskannya nggak detail
2022-03-06 13:53:27,galihworld,"one day gue nganterin ibu check-up ke rs, terus masuk ruangan dan dokternya tiba tiba ""ibu bareng suaminya ya bu""
gue yang baru 18 taun pas itu, ""pak, saya baru juga masuk kuliah"". ibu ngakak doang 😀🙏
keknya gara gara gue sering pake polo shirt terus badannya emang sekel https://t.co/r4MDrRON4D https://t.co/JM49SrZb1B"
2022-03-06 13:52:58,linsstry,"Dulu lulus SMA pas belum masuk kuliah tuh main hp 24/7. Mulai agak blur liatnya, terus cek ke dokter minus 0,2 tapi kata dokternya masih kecil banget jadi cuma diresepin vit A tetes. Sampe sekarang alhamdulilah baik-baik aja matanya. https://t.co/NAYZlCI9AP"
2022-03-06 13:52:56,warmplaceu,"@bigkittenergy @kochengfess aamiin semoga aja cepet nih. kata dokternya jg dipantau. skrg udah mau grooming/jilat2in tangannya lagi. pas dikasih wf recovery dia mau bgt, waktu dispet ke mulutnya dia lidahnya jilat2 pdhl biasanya tutup mulut. menurutku itu sedikit membaik 🥺"
2022-03-06 13:51:22,dobidobidumb,"tadi karna di tolak di rs sansani (pokoknya ribet deh kenapa mereka nolak nenek gue, karna nenek gue pasien rsud lah, dokternya gaada disini lah itulah) dan emak pake adegan mewek karna jelasin nenek gue sakit *emak gue cengeng bgt. jadi gue badmood bgt."
2022-03-06 13:51:19,serenaenak,@kurokazehhh Dokternya simi simi bukan? Kok jawabannya sama terus wkwkwk
2022-03-06 13:50:29,RirinMarinasari,"Nah Aku lebih mirip ke pemilik produk dan dokternya. CS YP lebih mirip objek yg Aku share before dan afternya. Bahkan pas objekku masih jerawatan, akunya ngga, Aku pun bingung, masih new soal acnes."
2022-03-06 13:50:11,ratuyulianne,"lagi makan di meja makan. “Bu, kalo abu sakit cepet2 bilang ya ke dokternya, dok sembuhin saya dok soalnya saya gak boleh meninggal sama anak saya. gitu ya bu..” 🥺"
2022-03-06 13:48:19,cemburuyaa,"Atau ngak ngelamar jadi baby siter nya nayaka, 
Secara kan susternya sdh menghilang
Tp kemungkinan yg paling pasti melisa pasti nyamar dan bakal ada di lingkungan TM dan kinan
@Verona_Indo 
#TMTM209 https://t.co/fLXWlKbOpd"
2022-03-06 13:47:53,MaknaMenerka,"@lyisblanc ""Jangan lupa loh untuk cek ke dokternya besok, segera kabari kami semua ya besok soal hasilnya."", tambah Ibu Dira. 

Meski berucap begitu, Ibu mertuanya itu nampak tersenyum di samping Ayah mertuanya. ""Siap, bu."", sahut Evan.

(@lyisblanc)"
2022-03-06 13:42:48,yuz1ion,@hanjisufng Susternya ga mau minggir sihh 👎🏻
2022-03-06 13:41:47,jeannejen__,@itsmero_0 dokternya gk gigit kok
2022-03-06 13:33:38,doudouvk,@jeonjkjungko @filtertale Abis itu nyuruh dokternya masukin lagi ke dalem perut
2022-03-06 13:32:21,gueselebkece,"@Velongs_ Coba kontrol aja dulu. Biasanya entar di kasih solusi sama dokternya, ga langsung cabut"
2022-03-06 13:32:13,SafiraDanyyy,@Gebyaviqaa Makanyaa kurasa dokternya sampe puter otak itu kekmana cara suntiknya wkwkwkwk
2022-03-06 13:31:40,messlifeandhurt,"@mymindz11 @banjarbase tanya sama dokternya, biar dikasih tau"
2022-03-06 13:31:33,ckh190304,"@_itsserinn1 Enggak usah takut, tapi aku saranin dokternya cewe aja biar lebih nyaman pas konsul yaaa"
2022-03-06 13:29:43,Kenarumpe,"@orchidpoison Searching di google: Petshop terdekat. Terus coba liat satu2 yg ada dokternya, biasanya selalu ada penitipan hewannya. Biasanya perhari start 60rb (udah incl makan tp makannya yg pilih petshopnya), 50rb kalo makanannya dah kita stok."
2022-03-06 13:29:43,cocoafld,@mks_fess Di apotik yg ada dokternya
2022-03-06 13:26:28,Yeaboywoo,Perasaan pengen nyekek susternya tuh gede banget gue kadang wkwokwwowo
2022-03-06 13:23:09,rinadhiiputraa,@zccus minta sama susternya
2022-03-06 13:22:09,Kiestal,@tsumnade mana wkwkw ngakak siapa dokternya emang
2022-03-06 13:19:36,loyuoo,"@ivaluasi Hiro senpai di belakang layar 

""Hiks dokternya kurang satu"""
2022-03-06 13:18:04,dahyunniverse,"@mysdo_ emg sih di rumah sakit banyak tabung oksigen, tapi pas aku sesek aku bilang sama susternya aku cuma butuh kamu, soalnya kamu tuh oksigen aku"
2022-03-06 13:16:06,gimsohyeon,"3. @___kimwoobin
dokter kesayangannya buibu komplek ini. gatau anaknya beneran pilek atau cuma mau ketemu pak dokternya, doang.. 🥺"
2022-03-06 13:13:38,notyourfafifu,"@infotwitwor_ Mentang mentang dokternya samaan, parah banget."
2022-03-06 13:12:13,umanggg22,"@Arz00004x Kalo untuk penyakit yg ringan si gpp gak dibayar, sebenernya dibayar seiklasnya aja juga gpp, itung2 beramal, tapi kalo sampe kelewatan ya rugi juga dokternya :')"
2022-03-06 13:10:50,arman_dhani,@AdityaSani Aku uda lepas insulin. Dokternya lihat gula darahku normal terus. Jadi cuma minum obat aja sekali sehari. Tapi tetep ga bisa makan nasi padang. Sedih bener ga bisa ke Pagi Sore
2022-03-06 13:06:40,Unsoedfess1963,jends klinik yg enak buat priksa yg dokternya komunikatif dan murah dimana ya? :’)
2022-03-06 13:01:43,fysopay,Yukkk besok pulang aja yukk semoga dokternya ga visit malemm
2022-03-06 12:57:46,balsemihyo,"Kadang kasian sama semut yang suka makan makanan manis, itu kalo kena diabetes pergi ke dokternya gimana"
2022-03-06 12:55:59,ddanielgf,@Letsflyxx saudaraku pernah mau pasang behel tp giginya ada karangnya gitu katanya di bersihin sama dokternya disana
2022-03-06 12:53:08,paulusphoek,"@Innosensius_ @kochengfess Juraganku sdh berusia 13 tahun. Masih fit banget. Bulu, mata, kekuatan otot, dan gigi masih bagus banget. 
Dokternya bilang, efek makanan. 

Sejak lahir cuma makan RC kitten trus hair&amp;skin.
Gak doyan makanan lain. https://t.co/UfOmx2GmrE"
2022-03-06 12:50:20,friscafriscaa,"sebulan kemudian, setelah mencari-cari, kita ganti tempat periksa, kita coba ke RS Restu Ibu, Alhamdulillah dokternya ramah, semuanya dijelasin walaupun gak ditanya.
waktu periksa ini, ternyata sudah ada denyut jantung 🥺"
2022-03-06 12:47:14,silpsilpsilp,@sappyderman mirrr kata dokternya apaa?😯
2022-03-06 12:46:06,nugnad1,"@piaaak_ Ga sakit,Cuman kadang diledekin dokternya. Ih jorok jarang gosok gigi"
2022-03-06 12:44:55,kirana_dns,"RT @asaibrahim: Eh misal nih km ngotot bgt sama dokternya, pokoknya pgn manjangin kaki, and then dokternya mau, belum tentu akan berhasil j…"
2022-03-06 12:44:00,vantesaga,@fakirmicin @yourpetsfess itu saran dokternya sih kak
2022-03-06 12:42:42,vantesaga,"@nismiaww @yourpetsfess dia kitten kak. waktu itu jg mau dioperasi tp beratnya cmn 500 gr. kata dokternya rawat jalan aja. matanya bisa kempes cmn emng matanya bakal rusak. 
itu cmn dirutinin dibersiin pakee Nacl sm obatin nya pake obat apotik cmn 10k, namanya erlamycetin"
2022-03-06 12:39:34,stobfeli,"Obat pertama ga mempan, dokternya heran. Trus ini udah ditambah lagi kalo masih ga mempan ak kudu ottokeee. Takoot, mana bentar lg kontrol tp blom ada kemajuan. 😢

Balik ke dokter yg lama lagi apa ya hikd. https://t.co/0oeX2k6kJT"
2022-03-06 12:32:49,ayuasmarani_,dokternya ganteng bat anjir😭
2022-03-06 12:30:55,drunkhoseoki,@ohmybeautybank Aku pernah kaya gitu terus ditambal sama dokternya kena 350
2022-03-06 12:22:28,scriptbyvia,@honeehyun Semangattt jadi dokternya hanii💪
2022-03-06 12:14:45,kopsusgulaarenn,buru2 pulang karna mau priksa. ternyata dokternya gaada anjc
2022-03-06 12:13:30,keshitttt,@feedodobird km gk cocok sm dokternya kali…
2022-03-06 12:13:18,Carianaditya,"RT @belindch: Nyokap gue daftarin juga ke konsul online kemenkes.. Pas ditanya ada alergi obat? Alerginya ada 12 macam obat.

Pusing, pusin…"
2022-03-06 12:10:08,renonotreno,@cabangpurnamaa @kochengfess Kalau mau agak jauh dikit ke bsd ada amore klinik disitu harganya affordable dan dokternya ok
2022-03-06 12:08:46,baekdks_,@rndyonad2 gw juga maunya gitu dibagi bagi tapi kata dokternya harus semua biar cepet sembuh😭
2022-03-06 12:08:07,the_springfever,@AideenDde Wduh nanti dokternya pusing pasiennya berak sembarangan trus🥺🥺
2022-03-06 12:04:17,Terra053,"RT @asaibrahim: Eh misal nih km ngotot bgt sama dokternya, pokoknya pgn manjangin kaki, and then dokternya mau, belum tentu akan berhasil j…"
2022-03-06 12:02:48,asaibrahim,"Eh misal nih km ngotot bgt sama dokternya, pokoknya pgn manjangin kaki, and then dokternya mau, belum tentu akan berhasil jg lho.
Karena kadang terjadi yg namanya komplikasi, misal infeksi keluar nanah dsb, atau nonunion/gagal menyatu, pgn tinggi mala jd ga bisa jalan 😭"
2022-03-06 12:00:33,yicves,@kerenlukh UDAHHH tapi kata dokternya emg ga ada obat yang efektif 😢😢😢 huuuuh
2022-03-06 11:59:41,bayiicumi,"@archeryez Haha apa ya, kan kalo penggunaan antibiotik yang salah, nanti bakterinya resisten sama antibiotiknya, nanti pas sakit dokternya bingung kasih antibiotiknya"
2022-03-06 11:59:07,ar8em,pusing bgt kepalaku mo pecah tp tiba2 ada tugas. dokternya marah2 pdhl yg salah beliau. mana agaknya mengancam nilai individu bkl dikurangin hhhh ya allah
2022-03-06 11:50:40,Rachmalya,"@didietmaulana “Kuliah di mana?”
“Dokternya mana sih?”"
2022-03-06 11:43:57,Babeee_cat,"@RereAssidik @twitkocheng Kak, coba beli obatnya sendiri, terus suntik sendiri deh, soalnya kalo dokter takut mahal. Di tempat aku aja Konsul ke dokternya kena 80k https://t.co/yLeJmrbiZn"
2022-03-06 11:42:22,RirinMarinasari,"Atau dulu share kurang gizi dan bermasalah di darah. Dan kata dokternya pun demikian. Tapi sebagai pembaca, Aku ga pernah kurang gizi, dan darahku normal, hingga per unit tipe darahnya pun normal."
2022-03-06 11:39:15,rerembun,@donghyukyeoja @tanyakanrl iya ke puskesmas. nanti sama dokternya kan ditanya keluhannya apa. kalau butuh rujukan ntar dikasih kok
2022-03-06 11:37:32,eny_yr,"@Alovandra_ Waduh.....lgsg konsul ke dokternya nih, ada apa??? Bikin tambah penasaran aja nih...."
2022-03-06 11:36:35,1485EXOL61,@xiuxulazzh_ Waduh kalo dari 2019 mah dah lama juga yak..  tapi pas konsul di bilangin ga sama dokternya kalo kek gtu nya dari 2019?
2022-03-06 11:34:20,NekoGurl__,@jemmymahoneyJ Hari pertama haid😭 tar diketawain dokternya
2022-03-06 11:26:22,saltedcaramelia,"Pernah kayak gini, trus diomelin suster. Katanya ""saya siapin surat izin dokternya sekarang aja ya mba""

Kakak suster terbaik emg 🥺 https://t.co/icQ7jUYNbj"
2022-03-06 11:15:07,myooncloud,"RT @mochi_minuet: Tadi di vet dokternya ga berenti ngomong “lucu bgt sihh!?” Wkwk 

Terus ngomong gini, 
“Kamu lucu skali, aku culik ya. bi…"
2022-03-06 11:12:26,gemini_baik,"@karawangfess 150an buat dokternya aja, belom administrasi sama obat"
2022-03-06 11:12:13,KhauRusami,"@ruki_yahea S&amp;K
Berlaku untuk dokternya juga 👌🏻"
2022-03-06 11:11:50,wddest,"@imnamevv @ohmybeautybank Iya kata dokternya hormon juga. Tapi rada aneh juga sih aku udah umur 23th masa hormonku masih belum stabil wkwk. Kalo nyeri sih kadang2 aja, palingan ada rasa ga nyaman aja karna kelamaan 😂
Anyway makasi semangatnya kak 🤗😁"
2022-03-06 11:00:47,lemonendrugs,"Dokternya ngetik cerpen apa uud sik ajg, lama betol"
2022-03-06 10:56:13,v3_vthree,"Si Rio adaada aja kelakuannya..
Mana dokternya slow respon lagi.. weekend gini tutup pula pethouse nya 😑"
2022-03-06 10:54:41,haerosena,gigi bungsuku dah sakit bgt... pen cpt operasi atau ga cabut tapi dokternya tutup muluuuu
2022-03-06 10:51:06,_na3fena_,"@meaoouw Udah sadar kok ini, tapi masih kerasa pusing katane... Abis ct scan, tinggal nunggu penjelasan dari dokternya
Aaaminn, makasih sayangg ❤❤❤"
2022-03-06 10:50:50,belleeism,"@hello_conut nggak bakal happy ending bcs dokternya buibu :"")"
2022-03-06 10:47:53,wlofrez,"@dolpije samaa, tapi tergantung dokternya juga koo, ada yang mahal sama murah. coba deh konsultasi ke dokter gigi sama tanya tentang behel gituu"
2022-03-06 10:47:30,bartolomeus88,"@aan__ Btw, mau nanya nih saya sampe sekarang penasaran... Kenapa diatas meja operasi ada lobang AC central yah, dulu pas operasi pertama mana cuman pake kain selembar doang dingin banget men... Pas bangun dan mulai sadar menggigil hebat sampe susternya bingung tapi gabisa ngomong"
2022-03-06 10:46:49,bee_bevi69,"@bacod_mawar @sadgurllxx Ya kayak aku kan keputihan kalo mau haid aja. Pas aku cek usg transvaginal dokternya bilang tentang keputihan. Apa lg kalo keputihan keluarnya tiap hari dan berwarna. Bisa menyebabkan kemandulan, penyakit kanker rahim. Kan keputihan itu akibat infeksi bakteri"
2022-03-06 10:46:45,nic04722,"@alvinrio_1501 @barongkokenak Nahh... Blm ada penelitian ttg beginian, dokternya malah asik fearmongering &amp; teriak² masker, cuci tangan, ambil vaksinasi."
2022-03-06 10:46:40,Naeundd,@Actkbeom lucu banget adenya. jadi pengen nikahin dokternya
2022-03-06 10:44:04,xxxkunci,"@sbyfess rsi jemursari
tp booking dokternya yg mayan 🥲🤑"
2022-03-06 10:41:33,tiuwtiw,Atuhlah plis gak usah malu sama dokternya. Mereka sekolan kedokteran jungkir balik sekian tahun belajar anatomi tubuh dan lain sebagainya.
2022-03-06 10:38:28,xuffIe,jd ak kan kmrn donor darah di pasming trus sepi gitu kaannn jd dokternya nyuruh duduk gitu lamaaa smp 15 menit lrbih baru dibolehin bangun buat ambil makanan sm pulang
2022-03-06 10:35:23,novitadikri,"@aliiiban Semua daftar dokter dan faskes yg ada di aplikasi bisa jadi faskes 1 kan kak, atau perlu di konfirmasi ke dokternya dulu?"
2022-03-06 10:34:03,squarehore,@buckysebz @thatsmelu_ @mediocrickey Ada tapi aku lupa. Dokternya chinese tapi native american. Kuliahnya di Amerika. Dulu aku klik krn viewsnya paling gede.
2022-03-06 10:29:56,heybillee,@armpitgyul Makanyaaaaa 😫😫 kadang aja lg ku periksa masih nanyain “pak dokternya dimana?” asdfghklsksksk diskriminasi 💔
2022-03-06 10:25:44,si_raar49,"RT @kukangku: Dokternya bukan kaleng kaleng loh, satu dekade mendedikasikan diri bagi konservasi satwa liar. Dah layak jadi nominasi kalpat…"
2022-03-06 10:24:25,queenliing,"Yg rokokan buapaknya, yg ga prokes ibuknya, yg sakit buayinya.. yg bingung dokternya..."
2022-03-06 10:19:26,danniars,Lup klao minggu dokternya tutup. Besok aja lah ☹️
2022-03-06 10:18:25,nthrln,"@blassedendless get well soon ya icel, nurut sama dokternya, jangan bandel😠🦖🌭"
2022-03-06 10:17:48,doytheticc,gw bru sadar dokternya double ya ges ya😁☝
2022-03-06 10:17:33,goldinfernal,"@dhorikahusni27 iya kek keringat dingin gitu, dokternya dulu bilang minum yang banyak, terus perutnya tu di isi tiap berapa menit walaupun sedikit2, klo tidur bantalnya ditinggiin, gws ya maszeh lekas sembuh"
2022-03-06 10:16:21,sunwoobojong,"@kekasihyoungjae gue pas vaksin kedua, kirain gasakit kayak vaksin pertama taunya sakit banget anj, dokternya kasar anjirrr rasanya kek di cubit terus di suntik"
2022-03-06 10:13:40,merumeru_jou,"@di_oxidest @kochengfess Iya, pas aku sodorin trixin ke dokternya di bilangin katanya jangan pake lagi"
2022-03-06 10:10:48,belerangalamiah,"Setelah itu dokternya dateng dan mulai tindakan. Jadi tuh kayak dilaser gitu, sempet ada bau2 daging kebakar gitu. Nah abis dilaser, dipencetin tuh kutilnya supaya keluar."
2022-03-06 10:10:46,belerangalamiah,"Ternyata beda treatment, tapi tetep bisa di klinik itu. Setelah konsultasi sama dokternya mengenai prosedur dan biaya, diputuskan w akan tindakan hari ini juga."
2022-03-06 10:10:44,belerangalamiah,"Perjalanan ngilangin ‘kutil’.
Tread akan w update tiap ada perubahan di muka terutama proses ngilangin bekas.
Awal mulanya adalah di muka w ada kayak kutil kecil gitu, namanya keratosis kalau nggak salah denger dari dokternya. Ini keturunan. Bokap w banyak juga di punggung https://t.co/MfsrU9PK12"
2022-03-06 10:08:37,chachicho,@mahestyap iya pasti tergantung kota dan dokternya
2022-03-06 10:03:03,imuwonn,"kan ke klinik ya keluhan batuk, pilek, sakit kepala, sama nyeri dada
dokternya langsung nanya 'ketularan dimana kamu' anjir langsung ovt :')"
2022-03-06 10:00:03,nyuwibear,"@ohnewwiee Huhuiyaaa kakakk, tinggal nunggu di suruh plng aja initu sama dokternya hehe. Mksiiii bnyk ya🙆🏻💖"
2022-03-06 09:58:17,xuffIe,dokternya cantik cantik hehehe
2022-03-06 09:50:30,halcyonconey,"@convomf Hah? Gw umur 3thn di sunat masih inget muka dokter sama susternya anjir, terus inget juga sebelum pergi sunat disuapin bubur sama mama dlu😳"
2022-03-06 09:49:36,saosgorengan,"@xdjscyybigwin Dulu kucing gue pernah kayak gini,bahkan sampe ada darahnya. Tapi gue bawa ke vet,habis gak nyampe 200k udah dikasih obat,sama tetes mata,udah termasuk biaya dokternya juga. 2 minggu sembuh"
2022-03-06 09:42:02,strwbrryshrtleg,"@Askrlfess mang napa si nderrr? Wkwk kalopun dokternya tau juga dia gabakalan tiba2 nanya ""mbak semalem abis bj ya? ditelen apa dilepeh mbak?"""
2022-03-06 09:38:08,FatimaDiS,"Susternya judes bgt, ditanya dikit ngegas. Kan gak ngrti ya ini knp. Klo ai bisa handle, ai handle sendiri."
2022-03-06 09:27:47,rezhaadk,@Dikpacker @puurplejelly @budakcingur @curlynotion @adriandanarw Gw rasa jg konsul via halodoc pasti dokternya jg ketar ketir sih. Cukup terima opini² menarik aja sih. Tp gw lebih setuju sm opini mistis buff dr bapaknya yg masih aktif.
2022-03-06 09:23:48,masjalal,Auto nyerah dokternya😀 https://t.co/gWLUw3WLzn
2022-03-06 09:16:57,avocasht,@convomfs sender maaf kenapa kamu ga nanya langsung sama apoteker atau dokternya daripada takut salah :(
2022-03-06 09:15:17,MlNNlEST,@convomf ngga dikupas sih soalnya dulu pas nonton acara dr. oz dokternya ngomong kalo kulit tipisnya bagus buat pencernaan wkwk
2022-03-06 09:03:18,financialstable,@greentealatteo Dokternya senyum-senyum anjir
2022-03-06 09:03:15,itzjaem,"habis berobat, kata dokternya jgn makan pedes dulu, eh pulang nya malah beli ayam geprek.. siapaaa? guee wkwkwk"
2022-03-06 08:51:15,i_taesmiles,"@yourpetsfess Konsul ke puskeswan nder kalo ada. Biasanya ngga bayar sih. Paling nanti dikasih pilihan obat flu dr dokternya
Atau Konsul halodoc"
2022-03-06 08:47:29,danay_id,"@kalengsardien org2 enak bgt ya bikin2 trus tinggal gugurin, maksud dokternya bener sih, meskipun agak julid"
2022-03-06 08:45:21,endshone_,"Bentar bentar w update setelah udah d rumah yaa kwwk😭 tadi kgk jd pulang, kepikiran mau bayar dulu biaya si Meng jd nunggu dokternya kelar praktek"
2022-03-06 08:41:01,berhijabmerah,"Akhirnya selesai. Dan...

Dokternya memang canggih. Mantapsss 😂😂💪💪"
2022-03-06 08:36:43,miniemonii,"@xdjscyybigwin Belum tapi belekan nya skrng gk nutup tapi tetep masih bengkak merah, aku juga udah chat dokternya katanya sabar aja, jadi cuma ku Bersihin pakek air hangat"
2022-03-06 08:31:56,belleeism,"@auryn_aprillia dokternya ibu2 :"") gabisa jadi ayang"
2022-03-06 08:31:02,xenophenart,"bapak aku pas dirawat waktu kena coppeeeeed kmaren wkwkwk
jarum suntiknya ampe patah..
sama bapak aku si susternya disuru baca Bismillah dulu, baru mempan itu jarum. (Ga, bapak aku ga ada ilmu kebal yg sengaja dipasangi gitu). https://t.co/YmK5n0RbqP"
2022-03-06 08:30:16,KakaKeyo,"@nuansabening28 Iya bener. 
Sejak awal aku pelayanan di Kupang dikenalin nya sama Bu Rita &amp; Pak Frans. 
Pak Frans dokter kan, jadi kalau masuk ke pedalaman bareng juga sama temen2 dokternya Pak Frans juga. 
Seru deh. Ahhh makin kangen mau kesana."
2022-03-06 08:30:09,kukucingan,"@yourpetsfess Kalo aku saat kucingnya steril ditaruh di kamar nder jadi ruang geraknya ga banyak, terlebih lagi dipakein collar wkwk, oiya itu pasir gumpalnya ga diganti kah? Soalnya dulu aku disuruh ganti sama dokternya jangan pake pasir gumpal biasa soalnya takut infeksi ke bekas lukanya"
2022-03-06 08:29:42,rrawseanne,Please malu bgt gue manggil susternya malah bapak 😓😓😓 lagian namanya Roy...
2022-03-06 08:27:12,parkjmfika_,Dokternya cakep masih muda lagi 😍😍
2022-03-06 08:24:37,candeelites,@papaverypp Masa kata dokternya yg jaga obesitas 🤣
2022-03-06 08:23:21,dafixie_,"@butterfslay i dunno, kata susternya yang nyolok virusnya udah ada dalam body sih"
2022-03-06 08:22:43,jimibeary,"@xdjscyybigwin Yaampunn :( langsung bawa ke vet terdekat aja kaak itu harus ditanganin langsung sama dokternya, udah gabisa dikasih apa apa lagii :( semoga cepet sembuh ya mengnya :("
2022-03-06 08:20:39,belindch,"Nyokap gue daftarin juga ke konsul online kemenkes.. Pas ditanya ada alergi obat? Alerginya ada 12 macam obat.

Pusing, pusing dah dokternya.
🤣🤣🤣"
2022-03-06 08:18:58,whitehackerhan_,"Sedih banget kemarin harus bilang ke dokter kalau pengen ke psikiater. Malu sama bingung banget, dan karena aku belum urus BPJS jadi bingung juga. Padahal dokternya udah mau kasih rujukan. Dan ketika keluarga tau, bibi langsung ngomong ""anel gila?"" Hah cape yah"
2022-03-06 08:17:18,baccaorat,@Askrlfess ya walopun tau udh pasti dokternya nyimpan privasi pasiennya ga sihhhh
2022-03-06 08:17:10,jimibeary,"@xdjscyybigwin Kak please jangan sembarangan kasih obat apalagi bukan dari dokternya langsung, segera cepat bawa ke vet ya. Dulu kucingku juga sempet sakit mata tapi gak separah ini, dan dikasih obat tetes mata sama drh sekitar 25k, belum harga Konsul tapi. Tolong segera dibawa ke vet ya"
2022-03-06 08:12:54,qwertyouipsn,"@lelahletihasu Itu dialog dokternya belum kelar ""pak Al sudah sadar, tapi.....""
Hayooo enaknya dibuat kenapa? 🤣🤣"
2022-03-06 08:10:30,ItsHeeJin,@mycomfarea @Askrlfess Coba ntr kapan2 kalo ke dokter gigi lg. Mungkin dokternya sungkan mau nanya kali
2022-03-06 08:08:11,shihwanoona98,"@HJWRupy Ya Allah aku lg kek gtu😭 mana kamis dibilang dokternya "" omicron"" 😭 huaa😭"
2022-03-06 08:06:36,lesssugardrinks,@m_arifiin Hahaha bener sih aduh ga kepikiran bilang gini. Dokternya cewe sih bang
2022-03-06 08:05:53,13Cinderellaaa_,"@Askrlfess Iya nder,tapi dokternya diam ajaa kok...gak ngeumbar, soalnya ya gak guna juga sih dia ngeumbar WKWKWK atau nanya nanya ""Kamu pernah BJ?"""
2022-03-06 08:05:19,meowjuanaaaaa,@alfajri221810 haha jd keinget pas kecil ampe dokternya bilang ke bokap tolong disuruh lepas dulu pak yg nempel dianaknya
2022-03-06 08:05:08,za2za2xx,"@18fesss .. bakal di USG juga si. Yg penting catet hari pertama haid terakhir, siklusnya brp hari jg dicatet. Untuk intervensi selanjutnya jg tergantung nnti dari hasil pemeriksaan dokternya. Cmiiw~"
2022-03-06 07:59:15,endshone_,"Mau up video penjelasan dokternya, tunggu ya mantemen w balik dulu otw k rumah"
2022-03-06 07:54:14,endshone_,"Halooo temen2, akhirnya aku ketemu si Meng hari ini di klinik🥺 kondisinya masih sama, masih belum mau makan sendiri jadi harus disuapin. Meng masih diinfus. Jadi dokternya akan pantau sampai antibiotiknya habis (9mar), jika sudah lancar makan sendiri maka akan segera dioperasi."
2022-03-06 07:53:41,chimcurry,"@byakuyakoku Gws abaaah! Moga membaik yaaa. Btw aku gatau si patah tulang sm dislokasi sama apa ngga, cm setauku kl patah tulang kudu makan tinggi protein. Cb make sure lg deh sm dokternya"
2022-03-06 07:50:18,GooSworld,"@ireongyogam @ZOO_FESS Pengennya pindah dokter kak. Tapi itu dokter langganan dan mahal di sana. Emang terpercaya juga. Kucingku selalu cocoknya di situ. Btw kucingku indoor dan vaksin juga kok. Dokternya nggak bilang chlamydia, cacingan gitu. Cuma bilang karena mau radang kucingnya"
2022-03-06 07:49:23,owlrockets,@yourpetsfess Lepas nder. Kasian sempit klo udh sadar. Mungkin dokternya kebayang kandang yg gede
2022-03-06 07:48:19,GooSworld,"@Curlylajava @ZOO_FESS Aku sudah ke klinik besar kak. Itu juga drh langganan dan beliau drh senior. Paling terkenal juga karena emang bagus banget di sana. Dia gak cacingan kok. Kata dokternya itu tanda2 mau radang, tp udah 2 minggu belum sembuh huhu"
2022-03-06 07:46:59,oreocakeii,@tertahta Apa ga mau isirahat dokternya?
2022-03-06 07:45:38,GooSworld,@24in7_ @ZOO_FESS Bukan cacingan kak. Kan rutin 2hari sekali aku bawa ke dokter. Dokternya jg bilang kucingnya bebas dari cacing.
2022-03-06 07:45:11,akuuleaaa,"@tanyakanrl 100 taun lagi kita bisa ketemu lagi sama sama pak dokter yang merawat ibu. 

anjir dokternya panjang umur t_______t . dokter mak gw skrng aja uda tua"
2022-03-06 07:37:24,prischachan,"@yourpetsfess iya nder emang lama, dan dokternya bilang gitu karena kalau masih pengaruh efek bius itu rawan muntah. yang penting sediain aja wetfood sama air minum. ntar kalau udah sadar ya bakal dimakan sama diminum."
2022-03-06 07:28:04,yourpetsfess,🐟 kucing aku barusan steril. tapi kok sadar dari biusnya lama bener ya 6-8 jam. terus kata dokternya kasih makannya besok pagi aja. aku kasian lama bener dia puasa
2022-03-06 07:26:46,saybuddy,"dokternya: kak nanti obatnya diminum pas sakit aja ya…

tiap 3-4 jam efek obatnya abis 😩 sakit nyut nyut ampe badmood jadi males ngomong"
